id,book_id,book,chapter,verse,text
15237,19,Psalms,82,3,Defend the poor and fatherless: do justice to the afflicted and needy.
15238,19,Psalms,82,4,Deliver the poor and needy: rid them out of the hand of the wicked.
15239,19,Psalms,82,5,"They know not, neither will they understand; they walk on in darkness: all the foundations of the earth are out of course."
15240,19,Psalms,82,6,"I have said, Ye are gods; and all of you are children of the most High."
15241,19,Psalms,82,7,"But ye shall die like men, and fall like one of the princes."
15242,19,Psalms,82,8,"Arise, O God, judge the earth: for thou shalt inherit all nations."
15243,19,Psalms,83,1,"Keep not thou silence, O God: hold not thy peace, and be not still, O God."
15244,19,Psalms,83,2,"For, lo, thine enemies make a tumult: and they that hate thee have lifted up the head."
15245,19,Psalms,83,3,"They have taken crafty counsel against thy people, and consulted against thy hidden ones."
15246,19,Psalms,83,4,"They have said, Come, and let us cut them off from being a nation; that the name of Israel may be no more in remembrance."
15247,19,Psalms,83,5,For they have consulted together with one consent: they are confederate against thee:
15248,19,Psalms,83,6,"The tabernacles of Edom, and the Ishmaelites; of Moab, and the Hagarenes;"
15249,19,Psalms,83,7,"Gebal, and Ammon, and Amalek; the Philistines with the inhabitants of Tyre;"
15250,19,Psalms,83,8,Assur also is joined with them: they have holpen the children of Lot. Selah.
15251,19,Psalms,83,9,"Do unto them as unto the Midianites; as to Sisera, as to Jabin, at the brook of Kison:"
15252,19,Psalms,83,10,Which perished at Endor: they became as dung for the earth.
15253,19,Psalms,83,11,"Make their nobles like Oreb, and like Zeeb: yea, all their princes as Zebah, and as Zalmunna:"
15254,19,Psalms,83,12,"Who said, Let us take to ourselves the houses of God in possession."
15255,19,Psalms,83,13,"O my God, make them like a wheel; as the stubble before the wind."
15256,19,Psalms,83,14,"As the fire burneth a wood, and as the flame setteth the mountains on fire;"
15257,19,Psalms,83,15,"So persecute them with thy tempest, and make them afraid with thy storm."
15258,19,Psalms,83,16,"Fill their faces with shame; that they may seek thy name, O LORD."
15259,19,Psalms,83,17,"Let them be confounded and troubled for ever; yea, let them be put to shame, and perish:"
15260,19,Psalms,83,18,"That men may know that thou, whose name alone is JEHOVAH, art the most high over all the earth."
15261,19,Psalms,84,1,"How amiable are thy tabernacles, O LORD of hosts!"
15262,19,Psalms,84,2,"My soul longeth, yea, even fainteth for the courts of the LORD: my heart and my flesh crieth out for the living God."
15263,19,Psalms,84,3,"Yea, the sparrow hath found an house, and the swallow a nest for herself, where she may lay her young, even thine altars, O LORD of hosts, my King, and my God."
15264,19,Psalms,84,4,Blessed are they that dwell in thy house: they will be still praising thee. Selah.
15265,19,Psalms,84,5,Blessed is the man whose strength is in thee; in whose heart are the ways of them.
15266,19,Psalms,84,6,Who passing through the valley of Baca make it a well; the rain also filleth the pools.
15267,19,Psalms,84,7,"They go from strength to strength, every one of them in Zion appeareth before God."
15268,19,Psalms,84,8,"O LORD God of hosts, hear my prayer: give ear, O God of Jacob. Selah."
15269,19,Psalms,84,9,"Behold, O God our shield, and look upon the face of thine anointed."
15270,19,Psalms,84,10,"For a day in thy courts is better than a thousand. I had rather be a doorkeeper in the house of my God, than to dwell in the tents of wickedness."
15271,19,Psalms,84,11,For the LORD God is a sun and shield: the LORD will give grace and glory: no good thing will he withhold from them that walk uprightly.
15272,19,Psalms,84,12,"O LORD of hosts, blessed is the man that trusteth in thee."
15273,19,Psalms,85,1,"Lord, thou hast been favourable unto thy land: thou hast brought back the captivity of Jacob."
15274,19,Psalms,85,2,"Thou hast forgiven the iniquity of thy people, thou hast covered all their sin. Selah."
15275,19,Psalms,85,3,Thou hast taken away all thy wrath: thou hast turned thyself from the fierceness of thine anger.
15276,19,Psalms,85,4,"Turn us, O God of our salvation, and cause thine anger toward us to cease."
15277,19,Psalms,85,5,Wilt thou be angry with us for ever? wilt thou draw out thine anger to all generations?
15278,19,Psalms,85,6,Wilt thou not revive us again: that thy people may rejoice in thee?
15279,19,Psalms,85,7,"Shew us thy mercy, O LORD, and grant us thy salvation."
15280,19,Psalms,85,8,"I will hear what God the LORD will speak: for he will speak peace unto his people, and to his saints: but let them not turn again to folly."
15281,19,Psalms,85,9,Surely his salvation is nigh them that fear him; that glory may dwell in our land.
15282,19,Psalms,85,10,Mercy and truth are met together; righteousness and peace have kissed each other.
15283,19,Psalms,85,11,Truth shall spring out of the earth; and righteousness shall look down from heaven.
15284,19,Psalms,85,12,"Yea, the LORD shall give that which is good; and our land shall yield her increase."
15285,19,Psalms,85,13,Righteousness shall go before him; and shall set us in the way of his steps.
15286,19,Psalms,86,1,"Bow down thine ear, O LORD, hear me: for I am poor and needy."
15287,19,Psalms,86,2,"Preserve my soul; for I am holy: O thou my God, save thy servant that trusteth in thee."
15288,19,Psalms,86,3,"Be merciful unto me, O Lord: for I cry unto thee daily."
15289,19,Psalms,86,4,"Rejoice the soul of thy servant: for unto thee, O Lord, do I lift up my soul."
15290,19,Psalms,86,5,"For thou, Lord, art good, and ready to forgive; and plenteous in mercy unto all them that call upon thee."
15291,19,Psalms,86,6,"Give ear, O LORD, unto my prayer; and attend to the voice of my supplications."
15292,19,Psalms,86,7,In the day of my trouble I will call upon thee: for thou wilt answer me.
15293,19,Psalms,86,8,"Among the gods there is none like unto thee, O Lord; neither are there any works like unto thy works."
15294,19,Psalms,86,9,"All nations whom thou hast made shall come and worship before thee, O Lord; and shall glorify thy name."
15295,19,Psalms,86,10,"For thou art great, and doest wondrous things: thou art God alone."
15296,19,Psalms,86,11,"Teach me thy way, O LORD; I will walk in thy truth: unite my heart to fear thy name."
15297,19,Psalms,86,12,"I will praise thee, O Lord my God, with all my heart: and I will glorify thy name for evermore."
15298,19,Psalms,86,13,For great is thy mercy toward me: and thou hast delivered my soul from the lowest hell.
15299,19,Psalms,86,14,"O God, the proud are risen against me, and the assemblies of violent men have sought after my soul; and have not set thee before them."
15300,19,Psalms,86,15,"But thou, O Lord, art a God full of compassion, and gracious, longsuffering, and plenteous in mercy and truth."
15301,19,Psalms,86,16,"O turn unto me, and have mercy upon me; give thy strength unto thy servant, and save the son of thine handmaid."
15302,19,Psalms,86,17,"Shew me a token for good; that they which hate me may see it, and be ashamed: because thou, LORD, hast holpen me, and comforted me."
15303,19,Psalms,87,1,His foundation is in the holy mountains.
15304,19,Psalms,87,2,The LORD loveth the gates of Zion more than all the dwellings of Jacob.
15305,19,Psalms,87,3,"Glorious things are spoken of thee, O city of God. Selah."
15306,19,Psalms,87,4,"I will make mention of Rahab and Babylon to them that know me: behold Philistia, and Tyre, with Ethiopia; this man was born there."
15307,19,Psalms,87,5,"And of Zion it shall be said, This and that man was born in her: and the highest himself shall establish her."
15308,19,Psalms,87,6,"The LORD shall count, when he writeth up the people, that this man was born there. Selah."
15309,19,Psalms,87,7,As well the singers as the players on instruments shall be there: all my springs are in thee.
15310,19,Psalms,88,1,"O lord God of my salvation, I have cried day and night before thee:"
15311,19,Psalms,88,2,Let my prayer come before thee: incline thine ear unto my cry;
15312,19,Psalms,88,3,For my soul is full of troubles: and my life draweth nigh unto the grave.
15313,19,Psalms,88,4,I am counted with them that go down into the pit: I am as a man that hath no strength:
15314,19,Psalms,88,5,"Free among the dead, like the slain that lie in the grave, whom thou rememberest no more: and they are cut off from thy hand."
15315,19,Psalms,88,6,"Thou hast laid me in the lowest pit, in darkness, in the deeps."
15316,19,Psalms,88,7,"Thy wrath lieth hard upon me, and thou hast afflicted me with all thy waves. Selah."
15317,19,Psalms,88,8,"Thou hast put away mine acquaintance far from me; thou hast made me an abomination unto them: I am shut up, and I cannot come forth."
15318,19,Psalms,88,9,"Mine eye mourneth by reason of affliction: LORD, I have called daily upon thee, I have stretched out my hands unto thee."
15319,19,Psalms,88,10,Wilt thou shew wonders to the dead? shall the dead arise and praise thee? Selah.
15320,19,Psalms,88,11,Shall thy lovingkindness be declared in the grave? or thy faithfulness in destruction?
15321,19,Psalms,88,12,Shall thy wonders be known in the dark? and thy righteousness in the land of forgetfulness?
15322,19,Psalms,88,13,"But unto thee have I cried, O LORD; and in the morning shall my prayer prevent thee."
15323,19,Psalms,88,14,"LORD, why castest thou off my soul? why hidest thou thy face from me?"
15324,19,Psalms,88,15,I am afflicted and ready to die from my youth up: while I suffer thy terrors I am distracted.
15325,19,Psalms,88,16,Thy fierce wrath goeth over me; thy terrors have cut me off.
15326,19,Psalms,88,17,They came round about me daily like water; they compassed me about together.
15327,19,Psalms,88,18,"Lover and friend hast thou put far from me, and mine acquaintance into darkness."
15328,19,Psalms,89,1,I will sing of the mercies of the LORD for ever: with my mouth will I make known thy faithfulness to all generations.
